"","chr","pos","Bw3","Bw4","Bw5","Bw6","Afw","Afp","Mw","Liver","Kidney","Spleen"
"c18.loc10","18",28.0372,0.153492666033657,0.444522097120227,0.413463258485194,0.455066609675271,0.0250172338745926,0.172707881347719,0.144159329338123,1.44379029191964,0.324263525546371,0.869834616736881
"c18.loc12","18",30.0372,0.072365668145153,0.315734143773227,0.299168180815428,0.34095107745739,0.0846832000535187,0.279209936580571,0.0998272524106767,1.44925744332286,0.187087712889962,0.66045645298945
"c18.loc14","18",32.0372,0.0225477749515903,0.205285967355024,0.224065458810941,0.249912884725433,0.174481767924703,0.401298006157248,0.0704543514617626,1.37693873488598,0.0928471130278723,0.465394655571913
"c18.loc16","18",34.0372,0.00171173835849459,0.122308069840415,0.191355957525559,0.187016557093273,0.284204546216017,0.528102395072949,0.0576713812876051,1.23851978453231,0.041677355780763,0.303000042375146
"D18Mit152","18",34.777,6.16057621414257e-05,0.0988762737373463,0.189034256972604,0.170861470610220,0.327579932636951,0.574228393248234,0.056765393010835,1.17975566793271,0.0324388340643225,0.253676804949777
"D19Mit68","19",3.3831,0.426388892892192,0.088658270876607,0.0979008045509318,0.190002154389504,0.270142019379989,0.372974283590878,0.206327168351464,0.452960820519593,0.380120000909855,0.679088944147566
"c19.loc2","19",5.3831,0.372333264334372,0.086658788035237,0.173117193227711,0.248630133622044,0.382997109488969,0.513526689885168,0.25159008457166,0.522098958616112,0.394020706601978,0.653150605552867
"c19.loc4","19",7.3831,0.324386650307588,0.0873527984374789,0.279537507817679,0.307834789368968,0.537434115525514,0.707025145720195,0.298783028150922,0.608098875234759,0.391352428568652,0.612410223729228
"c19.loc6","19",9.3831,0.289037508105054,0.0920614590194191,0.408951601702199,0.355987324651466,0.707771058562741,0.917448236869603,0.342961303535162,0.70188358854412,0.367185445656276,0.557885722040766
"c19.loc8","19",11.3831,0.268744540511619,0.100385196906331,0.53837527702936,0.379704039808018,0.855185330527263,1.09674791805310,0.379013979233008,0.78203060403706,0.32083460844008,0.49296296225782
"c19.loc10","19",13.3831,0.258315141295242,0.109262592326729,0.637996027199563,0.370875416424013,0.954947567693296,1.22087588438683,0.403412128204621,0.823307853765101,0.258949162097124,0.422971840411975
"c19.loc12","19",15.3831,0.248299637195203,0.114658493218116,0.687941912823192,0.332941492113520,1.00933509033342,1.29664860192437,0.415379396530113,0.812848063965163,0.195001114344635,0.353806868230947
"c19.loc14","19",17.3831,0.233140938942029,0.114642992428884,0.688667730415261,0.27965515809359,1.03915566801061,1.34666616797074,0.416724877135977,0.757184544377566,0.143005675867016,0.290219287701774
"c19.loc16","19",19.3831,0.213953539833227,0.110158028576592,0.657112485689737,0.226336447198150,1.06709776050994,1.39311672335830,0.410667222925241,0.675319937543492,0.110202753830947,0.234904760731325
"D19Mit30","19",21.3379,0.19514548095961,0.103507131977778,0.614531414865752,0.183193394447215,1.10432511341591,1.44673281158310,0.400811463091571,0.588402239448612,0.096209252990306,0.189646124138875
"c19.loc18","19",21.3831,0.195676674957070,0.104100138076916,0.613772498989107,0.183406845434007,1.10530094497216,1.44841904820618,0.402098910368068,0.590802226609583,0.0954196713163356,0.189688956884169
"c19.loc20","19",23.3831,0.22172923960386,0.135136110327380,0.582692180656409,0.198580766951579,1.14776693722482,1.52131422816416,0.465746114864743,0.707128353381108,0.0625022980154597,0.19413217197706
"c19.loc22","19",25.3831,0.252642821727733,0.176746322283719,0.5579823309875,0.227647251404051,1.18792227238211,1.58812770558768,0.544459045316273,0.841168327275682,0.03523817220632,0.204165116007545
"c19.loc24","19",27.3831,0.287322771017642,0.230042928770615,0.541271310906495,0.273890992148011,1.22389984594338,1.64428234300408,0.640384791312016,0.985356601162522,0.0163850002991950,0.220186241789492
"c19.loc26","19",29.3831,0.323064351784552,0.294444620191939,0.532715998228412,0.33791420463848,1.25284901577064,1.68480696911581,0.753128087593524,1.12582839164102,0.00873706799065133,0.241305714787245
"c19.loc28","19",31.3831,0.355597009880825,0.366835475196183,0.530505514552374,0.415561550221042,1.27080291426836,1.70498621894336,0.878395611686557,1.24500372463518,0.0146188786649617,0.264572516508281
"c19.loc30","19",33.3831,0.380207063869733,0.441754383187657,0.531518385237916,0.497903896555243,1.27319612838465,1.70125888384362,1.00837109399890,1.32739786295519,0.0352880260568327,0.284984048755177
"c19.loc32","19",35.3831,0.393635445902078,0.51303718081877,0.53314190693564,0.574456509368673,1.25616442007788,1.67214749698090,1.13375665685012,1.36552086367712,0.070543579704136,0.297072277974422
"c19.loc34","19",37.3831,0.39549027855108,0.575973850680441,0.534963714466301,0.637693685880976,1.21821085320198,1.61888293051129,1.24607402114006,1.36239525359488,0.118807724844501,0.297347368150810
"c19.loc36","19",39.3831,0.38811603099532,0.62849078409289,0.538874345052761,0.685604872621838,1.16131416913856,1.54539149031416,1.33921365688059,1.32913296400716,0.177610809798182,0.285627776376316
"c19.loc38","19",41.3831,0.375159456858626,0.670864911548932,0.547560180589556,0.720926777299525,1.09063387443371,1.45750832713898,1.41008545319139,1.27908094663664,0.244155932176312,0.264416351506696
"c19.loc40","19",43.3831,0.360015318232712,0.70465196984901,0.562808415026751,0.748330418817943,1.01286477393162,1.36167172254534,1.45855356939924,1.22272844922992,0.315728898934992,0.237306383116788
"D13Mit221","19",45.048,0.347465849695766,0.727569943828172,0.580711397193085,0.76809731041888,0.947277931568664,1.28003467702544,1.48337231581218,1.17553692760796,0.377398252103632,0.212688410136366
"c19.loc42","19",45.3831,0.319152302411709,0.700779791571165,0.55847317510279,0.749777044252028,0.929936539941679,1.27426714845771,1.46421160129515,1.18183071486007,0.372700728602453,0.201631897695677
"c19.loc44","19",47.3831,0.163053006872786,0.539932889656399,0.42310023100913,0.624311253832957,0.807174185060745,1.21708019063740,1.33007718740598,1.20208846464561,0.348412043800721,0.129865264118251
"c19.loc46","19",49.3831,0.0541418123550841,0.399720406377980,0.303444006058271,0.482474880112306,0.663426016744012,1.12581100249952,1.16695048922,1.18844440078664,0.330986388732782,0.0595926297858114
"c19.loc48","19",51.3831,0.0208665336618878,0.310066253561928,0.228106576686088,0.347636980990728,0.523656103454044,1.01561747444410,0.98663789814799,1.14135110403325,0.319325388098193,0.0120869362789051
"c19.loc50","19",53.3831,0.0630520791321771,0.283236169497485,0.210081594037803,0.243600520631816,0.414884286879499,0.907472871914166,0.807053625310232,1.06945238364813,0.31063788961761,0.0037556201544362
"c19.loc52","19",55.3831,0.150313196085023,0.306185725633441,0.238012734749447,0.180793667510926,0.351043393230299,0.818186223973186,0.646565664675904,0.98557449347092,0.3022591629109,0.0333084343145345
"D19Mit71","19",56.278,0.194189776457222,0.325945385198253,0.259198405572334,0.164895773788118,0.336144966267085,0.786115021127472,0.583857334157727,0.947230255777896,0.298237739384419,0.0552167047440264
"DXMit192","X",27.7074,0.398754534263247,0.512801288657897,0.208791337828274,0.314524909785376,0.148320877743060,0.139329657169782,0.183812116864772,1.57623966371909,1.64289060757767,0.136662549911478
"cX.loc2","X",29.7074,0.411659697966059,0.525328616347338,0.204391558817747,0.378487442381555,0.176870151827700,0.152048053338575,0.185217064280579,1.54667903977347,1.69006275469800,0.121262684164520
"cX.loc4","X",31.7074,0.423324832811204,0.546614844004438,0.203642570871722,0.441539115469226,0.204548756128958,0.163603573202550,0.186642373274225,1.48769995332094,1.70668269212720,0.105648293677660
"cX.loc6","X",33.7074,0.433086065712104,0.574416563115136,0.204945751172716,0.496812646334746,0.228739641790725,0.173056935154278,0.187573438327263,1.39719334424396,1.68382570760386,0.0904920351914882
"cX.loc8","X",35.7074,0.440350666633492,0.603480170233098,0.205912184776111,0.539567738833284,0.247347779196929,0.179582851287790,0.187510512872137,1.27659345990313,1.60990102041438,0.0764361049970148
"DXMit119","X",37.2371,0.443983914039904,0.623168981652327,0.205139159263723,0.562471655962696,0.257173310571432,0.182278451126308,0.186633072935194,1.16875029301053,1.51080704886130,0.0666971375766252
"cX.loc10","X",37.7074,0.475233245335119,0.647371412417328,0.220498088683627,0.58640337488248,0.250268120578937,0.173195013739615,0.19540777066004,1.17249463492237,1.54108621948976,0.0718713205502581
"cX.loc12","X",39.7074,0.610814488426229,0.743175916127768,0.289158148279398,0.675591436968119,0.215938183766127,0.132787806008736,0.231956632368792,1.14058750049057,1.63037237155935,0.0956265563226282
"cX.loc14","X",41.7074,0.738625584539193,0.809372292005321,0.350681262028701,0.721779614613098,0.173454028286471,0.092265859378557,0.265114907082477,1.02436209942283,1.63716370212880,0.119728731837711
"cX.loc16","X",43.7074,0.846691814928306,0.825452845656827,0.389421944109216,0.70960529468158,0.127501181955097,0.0562092582676712,0.293699694013611,0.841169535839327,1.55244300247351,0.140176940443951
"cX.loc18","X",45.7074,0.928353025600472,0.79252907618283,0.403627590419973,0.650844732928931,0.0868132980389191,0.0285231368939378,0.31766484499002,0.63402936176854,1.39610552682998,0.154065391702858
"DXMit95a","X",45.8879,0.934344123687737,0.78777372475679,0.404017488675152,0.644398398662076,0.0836706125540161,0.0265093802775027,0.319600380939903,0.615929203212374,1.38005033730295,0.154962358446312
