"","chr","pos","rz.F.tot.dens","rz.V.tot.dens","rz.TRAB.GEO.TG.BV.TV","rz.Avg.cort.th","rz.F.Ult.Load","rz.F.Energy.to.failure","rz.F.Stiffness","rz.F.CSMI","rz.F.Ult.Stress","rz.F.toughness"
"c16.loc16","16",19.329073837,3.02661238565009,0.617728957318352,0.205586682650031,0.372702504874702,0.942053318861738,0.255736787499963,0.879911306021674,0.781696998879004,2.77855526258308,0.388893851879566
"c16.loc18","16",21.329073837,3.26288625562569,0.532955376587625,0.200675628643514,0.42046846690875,0.94207321587001,0.215256460801633,0.903702385104433,0.69859180515622,2.67189363788925,0.361893343885374
"c16.loc20","16",23.329073837,3.52495443500386,0.465948983379574,0.183129058090368,0.458498021675451,1.03405871463407,0.208704597444540,0.943990972496546,0.586956095549443,2.55141488637581,0.331655885406331
"c16.loc22","16",25.329073837,3.75938298400360,0.367206125581441,0.164331094813131,0.475544650270041,1.05273721256526,0.189834093882745,0.909285234461097,0.505897213896931,2.46530412635431,0.309190058779549
"D16Mit12","16",26.98600284,3.90122067396067,0.292725321342822,0.148959272987026,0.455858759601413,1.04372361709319,0.154938891884625,0.87159721581563,0.43805779737202,2.31477320129704,0.244151977285127
"c16.loc24","16",27.329073837,3.91141329710298,0.283562993931144,0.142431338403585,0.469454557647364,1.04496294852833,0.15961856508924,0.883460612051201,0.463232704064356,2.36472162639623,0.251942698031672
"c16.loc26","16",29.329073837,3.93042899690236,0.359643667268699,0.145096504947885,0.534148848586486,1.00879962652553,0.197755893626887,0.89517144877346,0.668454426589279,2.62899520542547,0.315268766969912
"c16.loc28","16",31.329073837,3.8249548257735,0.392431362283159,0.147175819446570,0.610584252467061,0.961295043611755,0.221045419350295,0.95459549113435,0.84835023060469,2.95745669248165,0.372590349984766
"c16.loc30","16",33.329073837,3.44747487487157,0.389394002598841,0.149664048141457,0.65696475856524,0.913306693057586,0.243222898676062,0.97656298606706,1.02932073385717,3.25730342800302,0.430927538558946
"c16.loc32","16",35.329073837,3.06918517200431,0.386120639093415,0.199483832434861,0.635711702556689,0.774117719211258,0.204428135571064,0.955667693329929,1.19715702643174,3.36584672728048,0.439706939171127
"D16Mit173","16",37.103,2.83606179980142,0.405933635496727,0.204778135452321,0.634877184987856,0.66244684551085,0.19169332902078,0.965297267310902,1.33238814922022,3.40681133363867,0.446135923796241
"c16.loc34","16",37.329073837,2.81711254324716,0.405864554194014,0.197590154386444,0.648717719926478,0.673451931471944,0.198138716449544,0.991831327330156,1.30243291599906,3.33238117841466,0.446897852563214
"c16.loc36","16",39.329073837,2.83209017859642,0.414427912457394,0.269441606680207,0.71286628441033,0.695296389570013,0.242290797642318,0.9979852785539,1.23581182347857,3.11518734429973,0.460738013089947
"c16.loc38","16",41.329073837,2.83501037240718,0.455781841293659,0.274346465082345,0.70432496442982,0.64854433205,0.258788451918029,0.992225027177875,1.13654866573121,2.82444919343745,0.464180072219717
"c16.loc40","16",43.329073837,2.63137820895257,0.470861898153736,0.323483610176958,0.71868259497939,0.56543669636114,0.300310864741550,0.949036334387244,1.05719108390231,2.70383994179701,0.483019997948094
"c16.loc42","16",45.329073837,2.51418994348386,0.479384370993362,0.341685284947868,0.705694817228332,0.543413360970344,0.356731813633119,0.956498368670358,1.01991708160529,2.47231179975234,0.540401815693224
"c16.loc44","16",47.329073837,2.34288317289694,0.444239392129559,0.347592701703553,0.667668503531399,0.489109431349382,0.357996644711165,0.937235816046607,0.969086710535924,2.17183688056813,0.52272953771138
"c16.loc46","16",49.329073837,2.29104465879707,0.435647615868088,0.376113833183676,0.655097510075166,0.471793363851215,0.351270153829032,0.938145134494374,0.93421243447686,2.12151570834290,0.522970651907299
"c16.loc48","16",51.329073837,2.25318638858258,0.450573077490061,0.34881874999774,0.714116443445297,0.525071072490866,0.373613040246940,1.01982246098624,0.793983347873363,1.77522348599684,0.513665710058731
"c16.loc50","16",53.329073837,2.06857347484313,0.399045477427873,0.352345674556106,0.704101731332265,0.458580090956612,0.34402845350579,0.984916823711522,0.756992938310947,1.50504424745051,0.460841319287672
"c16.loc52","16",55.329073837,1.79746688394704,0.373991985357971,0.379709387152579,0.736539514511056,0.426621241717089,0.337569890792084,1.01598220278512,0.765906876877442,1.42525930466211,0.443729622366369
"c16.loc54","16",57.329073837,1.58416264218403,0.367799766612896,0.325249357112288,0.717713745641816,0.435822916379772,0.304579177171213,1.00985020274492,0.765566023180104,1.26205842116115,0.401800829983286
"D16Mit106","16",57.58158027,1.52148655453517,0.348560822431777,0.315576496235467,0.735815464660692,0.428366753428496,0.288027417323092,1.00967196291077,0.754477246559816,1.22857485057876,0.376458992277584
"D17MIT164","17",2.107,0.0512338760444236,2.39745456597686,3.12515213059931,0.870013107930046,3.24058077201264,1.99981511198890,5.99859338771059,6.22121713833273,1.73018030881022,0.336027890681921
"c17.loc2","17",4.107,0.0953770115596028,2.46269725259953,2.94593592596664,0.937330086723902,3.25666519295816,1.95530073000043,6.00291781964718,6.68337188010897,1.91336734788241,0.325353933202155
"c17.loc4","17",6.107,0.132885237774080,2.44899063234828,2.69628789313504,0.888018410702786,3.17934741798064,1.92213806916295,6.22322180329075,7.18564568260881,2.21419455043167,0.364441074330578
"c17.loc6","17",8.107,0.203950250367826,2.36873512378493,2.47865613634379,0.813521684176553,3.16176248489889,1.92493891934926,6.06196882615427,7.52557811001689,2.44440603736705,0.336076971627273
"c17.loc8","17",10.107,0.263071923322865,2.3790367683512,2.29016958075930,0.775561154033331,3.07495440858374,1.87228082440221,6.17566634674328,7.64832634748141,2.70002440086498,0.388898996848287
"c17.loc10","17",12.107,0.329009676877021,2.378383766079,2.07483390498221,0.63924683319314,2.87485799924609,1.77217099188536,6.14836974984096,8.0656049887097,3.18359279956697,0.407578005910151
"c17.loc12","17",14.107,0.343580871449904,2.29186619922914,1.82930540672983,0.602771767914703,2.64199569885195,1.64118705491575,5.98255256169545,8.03883397124274,3.3679244263595,0.420986450817051
"c17.loc14","17",16.107,0.323022258243184,2.31917501965223,1.74789638774568,0.534326486078144,2.57922698516963,1.55697506261015,5.98597491259846,8.28652096521241,3.66259732295042,0.419672549292310
"c17.loc16","17",18.107,0.303017110610563,2.23475359608763,1.54948372215535,0.437438647518468,2.50025874872295,1.43239060096320,6.0326522886529,8.3528141582505,3.81380483685741,0.44564678900069
"c17.loc18","17",20.107,0.298252742021126,2.13872883441699,1.39517174363636,0.382406570264756,2.42298382966015,1.42339068377447,5.99694177392077,8.41964231584155,4.03080051481988,0.525546280707988
"c17.loc20","17",22.107,0.285988478805564,1.94758022350715,1.14749747046448,0.312942145080405,2.19585492024332,1.21963881277358,5.65704313480317,8.17212470807127,4.15619647876402,0.525895315832702
"D17Mit10","17",23.94687006,0.273144240448066,1.8552520507102,0.96098430702123,0.238472336493944,2.0026673919039,1.13631899295998,5.34105754658652,8.18347284241325,4.32233087810931,0.552443791856676
"c17.loc22","17",24.107,0.282726177564408,1.84924058699732,0.954963008410722,0.230868555902270,1.99426798664848,1.13748099522740,5.31331049524256,8.17540370301723,4.32382396682078,0.548990682606295
"c17.loc24","17",26.107,0.433049289952959,1.72486146329286,0.90563932266474,0.213544258045326,1.90451199722353,1.17525535552773,5.21265879870729,8.69557999879312,4.71357692811797,0.609065003298364
"c17.loc26","17",28.107,0.605697157560544,1.5409052463513,0.838959369282464,0.231912091178679,1.83690142570398,1.15976752160394,5.07327073002924,8.2893585999699,4.88237599787178,0.702089155348929
"c17.loc28","17",30.107,0.765913421419524,1.42505315375509,0.825237467510171,0.244503219417696,1.76741392389343,1.18982232263555,4.76472643619145,8.30943694768172,5.24875928545839,0.789580507161538
"c17.loc30","17",32.107,1.00293450222724,1.26159568537065,0.750044683636446,0.246722222933615,1.55563862418668,1.18043143908208,4.51231500140907,8.1329127914944,5.56040247922372,0.81239382352167
"c17.loc32","17",34.107,1.14782854694066,1.11780955556407,0.690323181628216,0.250981600904521,1.43758521985810,1.21512615714893,4.21643901595931,7.92086590077967,5.74664136202043,0.789121089305275
"c17.loc34","17",36.107,1.34238509148011,0.987494913901281,0.619646388245007,0.297787792982885,1.22257164843597,1.18253040073528,3.92570476973132,7.85889288405824,5.97926304769223,0.81878029800219
"c17.loc36","17",38.107,1.55396656252093,0.854061295384935,0.567377600840179,0.385803761371687,1.16577354577461,1.13667119643579,3.78075005105888,7.92505658837118,6.3275530777821,0.835688441076458
"c17.loc38","17",40.107,1.79269995050143,0.751047433980912,0.552868901409098,0.483264195213682,1.11837637814494,1.13207893954003,3.60229625520662,7.83948294599273,6.89269678767278,0.82693604224061
"c17.loc40","17",42.107,2.01339736020509,0.641725291197617,0.539470973918136,0.539972710356216,1.04556144858098,1.12125061473414,3.34842443184212,7.59921097622072,7.17287066324123,0.877741685222842
"D17Mit218","17",43.75600911,2.1720737037237,0.496681213871639,0.511304662710022,0.585395966682026,1.00692082699416,1.11376623749903,3.29474194347986,7.79235235879271,7.30733715236895,0.873294838834077
"c17.loc42","17",44.107,2.20227086664081,0.483182158635436,0.515703729478418,0.603470614200997,1.01890674884772,1.13793633617669,3.2344930881255,7.67288691920735,7.15269972626346,0.915166708637868
"c17.loc44","17",46.107,2.34493216664306,0.568540250079116,0.530976103883026,0.736864093539977,0.898520903828304,0.961441349040814,2.70985817850955,6.89032016334164,6.82756572955513,0.88475040380276
"c17.loc46","17",48.107,2.44114001176308,0.625777796798906,0.565478470029954,0.832385585400596,0.913693382201802,0.84432188103885,2.4346399534272,6.38255756072378,6.4082864816938,0.831779310512034
"c17.loc48","17",50.107,2.62887270022295,0.664437552899224,0.487090050036434,0.862598592050777,0.889676132122866,0.744995276204714,2.14790690808813,5.85646068250797,6.24837842440767,0.891524537453497
"c17.loc50","17",52.107,2.63452496625547,0.760593479710253,0.381555584184248,0.973077184290968,0.950008851438557,0.628095320218434,1.65530911331386,5.29118425412169,5.80840039928946,0.938531345411304
"c17.loc52","17",54.107,2.74232478674743,0.865851278952006,0.302434605760515,0.989208977266763,1.0132827813195,0.563630275713969,1.30752775754183,4.30144974076943,5.43363038847336,0.998106217303573
"D17Mit155","17",55.024,2.65843762876753,0.879541965614919,0.262587106699619,0.986496676366716,0.97710463184508,0.524495752707469,1.10337734121723,3.77793790907324,5.11312375330255,0.990431479553071
"D18Mit64","18",4.459,5.59003870489001,2.62884650668763,2.23890186088084,3.56289348289344,4.1322461827664,3.97492549528844,1.20035066974643,0.0341659118293353,3.20836758013881,4.68620954022952
"c18.loc2","18",6.459,6.84295215622874,3.12803123998991,2.58627724596929,4.25649773037869,5.01715510149548,4.49488708578986,1.35767564671040,0.088482124778816,3.35437690329545,4.96379362036783
"c18.loc4","18",8.459,8.26779421513232,3.73166072845884,2.50833492836232,4.90453717706287,5.84441487799628,4.94255186257066,1.50189793774131,0.158807370656285,3.39471922701162,5.15557860561011
"c18.loc6","18",10.459,9.42669751057751,4.32893063868678,2.30526476441483,5.43337304328061,6.60379257125537,5.33030181079676,1.66663507797013,0.248361014102342,3.47150943345043,5.26587226862683
"c18.loc8","18",12.459,10.3398307071469,4.76938281005882,2.23037554379535,5.88959686699876,7.08932375505692,5.3255784519322,1.79083128330252,0.375322010835584,3.45255332705502,4.98705744163443
"c18.loc10","18",14.459,11.8464307888282,5.51023333860708,2.08556049603948,6.21481929383827,7.89022227267987,5.53887956152805,1.81234577877223,0.498836823075514,3.32528264369655,4.89474464605582
"c18.loc12","18",16.459,12.8313635730569,5.90413386014934,1.77894432291856,6.46673214330949,8.2079058983006,5.62620714512514,1.83438237434934,0.560817134869121,3.25103863633348,4.77559697756651
"c18.loc14","18",18.459,14.1554092163492,6.38253720933953,1.51862132002594,6.57698185336839,8.7889618930844,5.7004861414603,1.86347989261115,0.578705774145371,3.2327938480663,4.76785175588514
"D18Mit120","18",19.40781715,14.4681520957355,6.53039059092044,1.3876553842744,6.68243473393082,8.82286256414954,5.60713820869328,1.85736099182424,0.597570430888943,3.16102974573593,4.60729814103382
"c18.loc16","18",20.459,14.8980860897341,7.03881368951858,1.55495746649142,6.62908293646946,8.95585650686926,5.59773770708641,2.00774378616975,0.653790658878828,3.2034408304169,4.53483053661359
"c18.loc18","18",22.459,15.9726660325985,7.76976977808115,1.69203707368319,6.52225827228419,8.72070904803924,5.03012030055879,2.31404056525020,0.685120147940375,3.10996891185629,3.95620391280321
"c18.loc20","18",24.459,15.8222721741408,8.0651232078761,1.52861213631670,6.22130023834245,8.26294280469823,4.34819804153144,2.36160521797470,0.648864975617634,2.73935252675782,3.25497184371313
"D18Mit36","18",24.63786588,15.8239071506919,8.1056527195023,1.49690503906754,6.18355135885872,8.17275811838147,4.28603210891811,2.33454104919385,0.626679240686003,2.71649920615254,3.21467158364129
"c18.loc22","18",26.459,16.633549654507,7.7326863684136,1.26259095249869,5.84601152147369,7.97854355476958,4.38142783522906,2.07109319498391,0.603290637055601,2.75103668184051,3.39514642834098
"c18.loc24","18",28.459,16.7610098371774,6.98339245762301,0.919881505564055,5.42193543932771,7.67091149868784,4.38275879411255,1.76881935297484,0.52477630037878,2.77721258229291,3.53568033002233
"c18.loc26","18",30.459,16.5007566812351,6.16762917738904,0.604671873974925,5.07497833257003,7.2124432731443,4.25500998525781,1.53567293219037,0.421892239931002,2.84520187970486,3.66343132710775
"c18.loc28","18",32.459,16.1721413473549,5.18612248844702,0.332735616948294,4.68894624806024,6.60568128431784,4.16144031386857,1.35294530209307,0.293786050692539,2.83220229304354,3.7669069572942
"D18Mit124","18",32.76422669,16.0778629112986,5.07768730433805,0.307357659798049,4.64880221499138,6.5353054430908,4.14442404321227,1.32853159874576,0.279957398512514,2.83525542266892,3.77237155103439
"c18.loc30","18",34.459,16.4523297164542,5.06539245881324,0.356512361618928,5.13575355609365,6.64338184264917,4.11179347408235,1.28003990272745,0.513169555583697,2.50426828338591,3.58309370977148
"c18.loc32","18",36.459,15.0071626729971,4.76439049808914,0.325347566425814,5.3227951892058,6.2781552048081,3.89326320827626,1.12875165966178,0.932691461012339,2.04878243668168,3.13940771892041
"c18.loc34","18",38.459,13.5194655408873,4.14432725680506,0.309645972885836,5.17768023031212,5.5272582402225,3.41765170575281,0.872651343054641,1.23647299996749,1.74567956762045,2.59476255667144
"D18Mit81","18",39.532,12.1951202230131,3.58650764499955,0.313646505380184,4.87833564821152,4.973262977255,3.02599620457685,0.743759152569936,1.41761173668818,1.52919067087520,2.20476073833311
"c18.loc36","18",40.459,12.2878998521222,3.49651399940637,0.304225735573849,4.87852556351966,4.74090328451141,2.80745441878932,0.701542557902138,1.32070181636439,1.51876989089158,2.07190225512934
"c18.loc38","18",42.459,11.8779254616704,3.1768540794236,0.287991347278250,4.77660842312318,4.2811371812841,2.36495604414460,0.600773346482055,1.16499811455487,1.55318121587989,1.75062307016230
"c18.loc40","18",44.459,11.3398885164845,2.88110697197178,0.240679519606022,4.70932475014007,3.836596245951,1.94754936674092,0.503703039454472,0.915113661970367,1.51582437067808,1.51068441234297
"c18.loc42","18",46.459,10.9093881745102,2.60700651367676,0.21045590593788,4.63911996292162,3.32680374307640,1.5595844022822,0.387374004177759,0.753542340354536,1.48126467206632,1.234898663392
"c18.loc44","18",48.459,10.5605675290308,2.19191348562419,0.152372102133180,4.35737263001609,2.85431181788395,1.16472199073532,0.286516718813733,0.498004577729985,1.37227156260222,0.957551938105276
"c18.loc46","18",50.459,9.71298999922945,1.83139407667666,0.0874855957985911,4.05182012469137,2.32309906145661,0.804649294198631,0.178831372784073,0.294757166604679,1.29839264285885,0.706091085740798
"D18Mit153","18",50.87216753,9.53265306613123,1.75589013133738,0.0857181712993207,4.00448779386398,2.22044152914608,0.746761722454399,0.161365139250449,0.251149534143281,1.27208976533841,0.665967710739624
"D19Mit61","19",10.40331417,1.89690971925835,0.354582989124589,0.300816729008301,0.269797083771197,0.215890628403776,0.443928856256586,0.235057690538370,0.3429998723894,0.394611000339772,0.509101201216625
"c19.loc2","19",12.40331417,2.00971516766618,0.447288336191869,0.323229713368143,0.252160090660885,0.222463047859445,0.484383568409253,0.233326924332402,0.379847609237258,0.396442721550223,0.51307625188285
"c19.loc4","19",14.40331417,2.02760886623001,0.477700894071705,0.337590488345579,0.264971878705031,0.251928187395490,0.515330684034548,0.235194531079774,0.40855141598005,0.412001834691024,0.55655095922567
"c19.loc6","19",16.40331417,1.87654015701799,0.477033113616401,0.349512086168835,0.256304680980440,0.231798619851954,0.480235159675447,0.260879780129261,0.430676184816813,0.429222947897799,0.516068916787339
"c19.loc8","19",18.40331417,1.76853517842376,0.496924755641539,0.343905247955293,0.259386352882424,0.222063760468781,0.479660244557883,0.267096935419920,0.456978238824327,0.443809404232421,0.505300211966017
"c19.loc10","19",20.40331417,1.72433264104879,0.52824763767665,0.363798256228877,0.227966839390859,0.209770881366886,0.432096312021285,0.241415808617689,0.512549060513724,0.469747054629113,0.456447535598972
"c19.loc12","19",22.40331417,1.62384871995844,0.52099036076816,0.3813949102275,0.210508513964217,0.202346933612771,0.415775100175113,0.251745357186988,0.53526257036041,0.488829528207085,0.42363010208439
"c19.loc14","19",24.40331417,1.59431196074815,0.539308575265164,0.419243622608928,0.199430072346473,0.19011020101709,0.447401680302443,0.248523313894293,0.567727772436976,0.470038850584582,0.426974293885428
"c19.loc16","19",26.40331417,1.49073093618594,0.477378210685356,0.373938644868483,0.169809276769279,0.167164074362555,0.397466221488003,0.211351399407524,0.603269514539316,0.473516588669465,0.382261256539382
"c19.loc18","19",28.40331417,1.42361245989262,0.479777220056241,0.334879806409355,0.154484398846875,0.17044567085629,0.398259777783575,0.217570933533394,0.594452281773929,0.429465571838772,0.370026172779978
"c19.loc20","19",30.40331417,1.34199185953071,0.487991353559064,0.336055062853538,0.111068826982169,0.145900820764622,0.364439870205728,0.205988392575223,0.496475849628924,0.393900176774597,0.318222545832206
"c19.loc22","19",32.40331417,1.27308926537273,0.454490636760254,0.325590216264504,0.0712672966696607,0.0989085659588849,0.347516732026835,0.171087042019014,0.499981411159819,0.402795968590375,0.292025247175842
"D19Mit19","19",34.07655655,1.11879000328829,0.398110845707512,0.279992906292549,0.0329268564593442,0.0909701350452931,0.307007224253428,0.169641628863015,0.473344857952373,0.350462623351012,0.249386774303075
"c19.loc24","19",34.40331417,1.14560145950342,0.428358591714594,0.282103188286765,0.0355703602308220,0.104179173040188,0.311742547018287,0.188816111367034,0.492721252236013,0.34675809812705,0.266238575644223
"c19.loc26","19",36.40331417,1.26218240730418,0.612121373181934,0.248799095459373,0.092971640303049,0.167355054293794,0.26606066555802,0.302147235830504,0.584051586959623,0.310715713007785,0.266495076311478
"c19.loc28","19",38.40331417,1.27799876457897,0.776957588167358,0.196531672326233,0.159461798130028,0.174078655032067,0.179541375849110,0.431300657803766,0.636771860072996,0.308386880458021,0.228835019814153
"c19.loc30","19",40.40331417,1.16636202702339,0.86589118334186,0.111224550942921,0.212162974444997,0.151906659630058,0.08780481631744,0.473571999451747,0.735652437443822,0.393657972451311,0.148807674162296
"D19Mit91","19",40.52938352,1.17096475898564,0.870961229204825,0.111969212368298,0.216174891772335,0.152701259944533,0.0833201519895696,0.491686999445897,0.732042509486434,0.398635213401447,0.149836599513617
"c19.loc32","19",42.40331417,1.05703674748191,0.7531110732901,0.121462891006450,0.227291755146269,0.193263475615705,0.104047101035062,0.459909512677418,0.679952521193404,0.331855948186172,0.147623435802125
"c19.loc34","19",44.40331417,0.869383889170934,0.630540182871248,0.121911172405554,0.234166802397726,0.202871169743208,0.134152299565672,0.382042060706384,0.603645499432487,0.277136238922665,0.128777572323806
"c19.loc36","19",46.40331417,0.713614390169445,0.486320285407504,0.146067927904846,0.229842438003418,0.216759797505490,0.158436111845052,0.311323822777206,0.469551172310708,0.197563835264980,0.133687884717116
"c19.loc38","19",48.40331417,0.59373999904085,0.399518185525769,0.150614682719316,0.254139246583787,0.219429165411178,0.186151838479308,0.241705133811767,0.350825222205236,0.140174984768831,0.141321683001368
"D19Mit1","19",50.31863757,0.427664379708607,0.317828816476083,0.144450520063818,0.219810593917167,0.217424350172077,0.180769359096353,0.183327138297149,0.214452439029621,0.0824851992899572,0.116059350529631
"c19.loc40","19",50.40331417,0.423513458788038,0.320866095214935,0.143309072436445,0.219812411857464,0.216806242058943,0.19001736252381,0.181823689046964,0.218037912705371,0.0806053103619966,0.118285288607724
"c19.loc42","19",52.40331417,0.408222595585343,0.211256961628761,0.150464604318039,0.253749099424322,0.235925548149955,0.270392114254245,0.171897357503640,0.258596452698946,0.110592536403936,0.151484893297954
"c19.loc44","19",54.40331417,0.33716723126809,0.100314141991461,0.195407645861775,0.254397528021701,0.183360156431072,0.292629286582276,0.140806279663722,0.26269463299734,0.0822235498504707,0.123250872777808
"D19Mit137","19",54.60475652,0.342314077198629,0.0908412122700515,0.207134013179226,0.253055578829688,0.177802220168382,0.290769528932823,0.140434525002368,0.256506339312385,0.0790655402175138,0.121433698088843
